term,average_tf,idf,tf_idf,frequency,document_frequency
cromwell,5.600358422939069e-05,5.2574953720277815,0.0002944385849029896,1,1
crop,0.0003255208333333333,5.2574953720277815,0.0017114242747486266,1,1
cross,0.000744047619047619,5.2574953720277815,0.003911826913711147,1,1
crowd,0.00026041666666666666,5.2574953720277815,0.0013691394197989015,1,1
crowdfunde,9.46969696969697e-05,5.2574953720277815,0.0004978688799268733,1,1
cruise,0.0006692947646895015,4.1588830833596715,0.0027835186746483598,5,3
crunch,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
crusader,5.600358422939069e-05,5.2574953720277815,0.0002944385849029896,1,1
cult,0.00026041666666666666,5.2574953720277815,0.0013691394197989015,1,1
cultural,0.000248015873015873,5.2574953720277815,0.0013039423045703821,1,1
cunha,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
cup,0.0019096980289235721,3.648057459593681,0.006966688139985987,8,5
currency,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
current,0.0008585164835164835,4.564348191467836,0.003918568158883788,3,2
custom,0.0005208333333333333,5.2574953720277815,0.002738278839597803,1,1
customer,0.0008306873885918004,4.1588830833596715,0.0034547317279746605,3,3
cut,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
cyber,0.0001554726368159204,5.2574953720277815,0.0008173966685366575,2,1
cymru,0.0006975446428571429,4.564348191467836,0.0031838366290930778,2,2
daily,0.0003176722744309954,3.871201010907891,0.0012297732299146784,4,4
daley,0.00024224806201550387,5.2574953720277815,0.0012736180649292107,2,1
damage,0.0009793447293447294,4.564348191467836,0.004470070344208173,2,2
dancefloor,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
dangerous,0.00019610753052917232,4.564348191467836,0.0008951030523040511,2,2
dark,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
dash,0.000248015873015873,5.2574953720277815,0.0013039423045703821,1,1
data,7.038288288288288e-05,5.2574953720277815,0.0003700376810267301,1,1
datacentre,0.00019654088050314464,5.2574953720277815,0.001033312769659548,2,1
datum,0.0025865156569570354,3.648057459593681,0.009435757736717964,8,5
dave,0.00012254901960784314,5.2574953720277815,0.0006443009034347772,2,1
david,0.0007233796296296297,4.564348191467836,0.0033017565042446732,2,2
dawn,0.000248015873015873,5.2574953720277815,0.0013039423045703821,1,1
day,0.0010781154142888395,3.648057459593681,0.0039330269793993325,5,5
daylight,9.46969696969697e-05,5.2574953720277815,0.0004978688799268733,1,1
deadly,5.852059925093633e-05,5.2574953720277815,0.0003076717797300902,1,1
deal,0.0011990408895603281,3.4657359027997265,0.004155559059874151,6,6
dearly,7.038288288288288e-05,5.2574953720277815,0.0003700376810267301,1,1
death,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
debate,0.000248015873015873,5.2574953720277815,0.0013039423045703821,1,1
debbonaire,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
debt,0.002636505991285403,3.4657359027997265,0.009137433471944404,6,6
debut,0.000496031746031746,5.2574953720277815,0.0026078846091407643,2,1
decade,0.0009518621925338343,4.1588830833596715,0.00395868357021861,3,3
decarbonise,0.0004006410256410257,5.2574953720277815,0.0021063683381521564,1,1
deceased,0.00011837121212121212,5.2574953720277815,0.0006223360999085916,1,1
december,0.00010850694444444444,5.2574953720277815,0.0005704747582495422,2,1
decision,0.0007564484126984126,4.1588830833596715,0.0031459805070057035,4,3
decline,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
decrease,0.0008680555555555555,5.2574953720277815,0.004563798065996338,1,1
deem,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
deezer,0.0004006410256410257,5.2574953720277815,0.0021063683381521564,1,1
defence,0.0007762537030157867,3.4657359027997265,0.0026902903282230483,6,6
defend,5.600358422939069e-05,5.2574953720277815,0.0002944385849029896,1,1
define,0.00013547282120395326,4.564348191467836,0.0006183451264553096,2,2
degree,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
delay,0.000392494019138756,4.564348191467836,0.0017914793664179232,2,2
delight,9.46969696969697e-05,5.2574953720277815,0.0004978688799268733,1,1
deliver,0.0006783963585434172,4.564348191467836,0.0030964371922160123,2,2
delivery,0.00030637254901960784,5.2574953720277815,0.0016107522585869429,1,1
demand,0.0006904213705684293,4.1588830833596715,0.0028713817584470397,3,3
demine,0.0005787037037037037,5.2574953720277815,0.0030425320439975588,1,1
demise,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
democratic,5.723443223443224e-05,5.2574953720277815,0.0003009097625931652,1,1
den,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
denver,0.00025201612903225806,5.2574953720277815,0.001324973632063453,3,1
deny,0.00030637254901960784,5.2574953720277815,0.0016107522585869429,1,1
departure,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
depend,0.0010416666666666667,5.2574953720277815,0.005476557679195606,1,1
deploy,5.852059925093633e-05,5.2574953720277815,0.0003076717797300902,1,1
deputy,0.0009114583333333332,4.564348191467836,0.004160213195348287,2,2
design,5.852059925093633e-05,5.2574953720277815,0.0003076717797300902,1,1
despite,0.00046702404158544507,4.564348191467836,0.002131660339582526,3,2
destroy,0.0012297453703703704,4.564348191467836,0.005612986057215944,2,2
detail,0.0008680555555555555,5.2574953720277815,0.004563798065996338,1,1
detroit,7.038288288288288e-05,5.2574953720277815,0.0003700376810267301,1,1
develop,0.0002947502072968491,4.564348191467836,0.001345342575610143,2,2
developer,0.00019654088050314464,5.2574953720277815,0.001033312769659548,2,1
diaspora,0.00016801075268817203,5.2574953720277815,0.0008833157547089686,2,1
diesel,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
differ,0.00043402777777777775,5.2574953720277815,0.002281899032998169,1,1
different,5.723443223443224e-05,5.2574953720277815,0.0003009097625931652,1,1
difficult,0.0005168114543114543,4.1588830833596715,0.0021493584146224168,4,3
digital,0.00035812818336162985,4.564348191467836,0.0016346217260403168,2,2
digitize,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
diminish,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
dimon,0.00013706140350877192,5.2574953720277815,0.0007205996946310008,2,1
dire,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
direct,0.0007068452380952382,4.564348191467836,0.0032262877841476526,3,2
direction,0.000744047619047619,5.2574953720277815,0.003911826913711147,1,1
dirty,0.0003720238095238095,5.2574953720277815,0.0019559134568555734,1,1
disagree,7.038288288288288e-05,5.2574953720277815,0.0003700376810267301,1,1
disaster,7.77363184079602e-05,5.2574953720277815,0.00040869833426832876,1,1
disastrous,0.00013786764705882353,4.564348191467836,0.0006292759455148671,2,2
disclose,0.00010416666666666667,5.2574953720277815,0.0005476557679195606,1,1
discovery,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
disease,0.00010416666666666667,5.2574953720277815,0.0005476557679195606,1,1
disembark,0.00037828947368421053,4.564348191467836,0.001726644875061846,2,2
dislike,7.44047619047619e-05,5.2574953720277815,0.00039118269137111466,2,1
dismantle,7.77363184079602e-05,5.2574953720277815,0.00040869833426832876,1,1
dismissal,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
disney,8.267195767195767e-05,5.2574953720277815,0.0004346474348567941,1,1
display,7.335680751173709e-05,5.2574953720277815,0.00038567307599969054,1,1
disrupt,0.0013310185185185185,4.564348191467836,0.006075231967810199,2,2
disruption,0.00042959544383346424,4.1588830833596715,0.0017866372240473844,3,3
disruptive,7.77363184079602e-05,5.2574953720277815,0.00040869833426832876,1,1
distance,0.00012112403100775194,5.2574953720277815,0.0006368090324646053,1,1
distribute,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
divergence,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
dms,0.00027412280701754384,5.2574953720277815,0.0014411993892620015,1,1
dnipropetrovsk,0.001388888888888889,4.564348191467836,0.006339372488149773,2,2
dock,0.00010416666666666667,5.2574953720277815,0.0005476557679195606,1,1
dodge,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
dodged,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
doge,5.600358422939069e-05,5.2574953720277815,0.0002944385849029896,1,1
dollar,0.000929330065359477,4.564348191467836,0.0042417860031002145,2,2
don,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
donald,0.000154274024480963,4.564348191467836,0.0007041603646301481,2,2
donation,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
donbas,0.0019097222222222224,4.564348191467836,0.008716637171205938,2,2
donbass,0.0004734848484848485,5.2574953720277815,0.0024893443996343665,1,1
doorstep,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
dot,5.600358422939069e-05,5.2574953720277815,0.0002944385849029896,1,1
double,7.77363184079602e-05,5.2574953720277815,0.00040869833426832876,1,1
doubt,7.77363184079602e-05,5.2574953720277815,0.00040869833426832876,1,1
downing,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
downtown,7.335680751173709e-05,5.2574953720277815,0.00038567307599969054,1,1
draft,0.00010016025641025642,5.2574953720277815,0.0005265920845380391,1,1
dragon,0.00022644927536231884,5.2574953720277815,0.0011905560172164361,1,1
drain,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
dress,0.00034722222222222224,5.2574953720277815,0.0018255192263985354,1,1
drive,0.00031263094489838674,4.564348191467836,0.0014269564879438323,3,2
driver,0.00028153153153153153,5.2574953720277815,0.0014801507241069204,4,1
drone,0.003175623596817004,3.4657359027997265,0.011005872713266694,9,6
drop,0.0014974933238494558,3.648057459593681,0.0054629416907607435,5,5
dry,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
drying,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
dumb,0.0003720238095238095,5.2574953720277815,0.0019559134568555734,1,1
eagerly,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
earle,7.44047619047619e-05,5.2574953720277815,0.00039118269137111466,2,1
early,0.00032289989264626943,4.564348191467836,0.0014738275410251583,2,2
earn,0.0010416666666666667,5.2574953720277815,0.005476557679195606,1,1
ease,0.0004273090815273478,4.564348191467836,0.0019503874334671322,3,2
east,0.002043494447133885,2.859600099229411,0.005843576923798807,14,11
easy,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
eat,0.0003255208333333333,5.2574953720277815,0.0017114242747486266,1,1
economic,0.0006197514118464225,3.871201010907891,0.0023991822920514634,5,4
economy,0.0017143917723554819,3.871201010907891,0.006636755162234713,4,4
ecosphere,5.723443223443224e-05,5.2574953720277815,0.0003009097625931652,1,1
eerie,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
effectively,0.00027412280701754384,5.2574953720277815,0.0014411993892620015,1,1
egalitarian,7.335680751173709e-05,5.2574953720277815,0.00038567307599969054,1,1
ego,7.335680751173709e-05,5.2574953720277815,0.00038567307599969054,1,1
election,0.0019560329762535644,3.4657359027997265,0.006779093712862183,9,6
electoral,0.00026041666666666666,5.2574953720277815,0.0013691394197989015,1,1
electric,0.0005551518087855297,4.564348191467836,0.0025339061544203305,2,2
electricity,0.000744047619047619,5.2574953720277815,0.003911826913711147,1,1
elevator,0.0013020833333333333,4.564348191467836,0.005943161707640411,2,2
elon,0.0004187122435929796,4.1588830833596715,0.001741375266674417,3,3
email,5.918560606060606e-05,5.2574953720277815,0.0003111680499542958,1,1
embark,8.267195767195767e-05,5.2574953720277815,0.0004346474348567941,1,1
embattle,0.00034722222222222224,5.2574953720277815,0.0018255192263985354,1,1
emerge,0.000392494019138756,4.564348191467836,0.0017914793664179232,2,2
emergency,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
emirates,0.00034722222222222224,5.2574953720277815,0.0018255192263985354,1,1
emotion,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
employ,0.00019316620879120878,4.564348191467836,0.0008816778357488523,2,2
employee,0.0010230654761904762,4.564348191467836,0.00466962705600318,2,2
employment,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
enable,5.723443223443224e-05,5.2574953720277815,0.0003009097625931652,1,1
encrypt,0.00027412280701754384,5.2574953720277815,0.0014411993892620015,1,1
end,0.002319745086140816,3.060270794691562,0.007099048138246001,11,9
enemy,0.0030588624338624333,3.871201010907891,0.011841471346196423,4,4
energy,0.0045353996214243675,2.859600099229411,0.012969429207470153,16,11
enforce,0.000248015873015873,5.2574953720277815,0.0013039423045703821,1,1
engineer,5.852059925093633e-05,5.2574953720277815,0.0003076717797300902,1,1
england,0.0013982286315866775,3.311585222972468,0.004630353274699456,7,7
english,0.00010850694444444444,5.2574953720277815,0.0005704747582495422,2,1
enormous,0.00013354700854700853,5.2574953720277815,0.000702122779384052,1,1
ensure,0.00014626702016234616,4.564348191467836,0.0006676136089493942,2,2
enthusiast,0.00011446886446886448,5.2574953720277815,0.0006018195251863304,2,1
entire,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
entitle,0.0013020833333333333,5.2574953720277815,0.006845697098994507,1,1
entrepreneur,5.723443223443224e-05,5.2574953720277815,0.0003009097625931652,1,1
environmental,7.77363184079602e-05,5.2574953720277815,0.00040869833426832876,1,1
envoy,7.659313725490196e-05,5.2574953720277815,0.0004026880646467357,1,1
eoselya,0.0013020833333333333,5.2574953720277815,0.006845697098994507,1,1
equity,0.00010850694444444444,5.2574953720277815,0.0005704747582495422,2,1
error,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
erupt,5.723443223443224e-05,5.2574953720277815,0.0003009097625931652,1,1
escalation,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
eschew,5.723443223443224e-05,5.2574953720277815,0.0003009097625931652,1,1
especially,8.267195767195767e-05,5.2574953720277815,0.0004346474348567941,1,1
essential,0.00011837121212121212,5.2574953720277815,0.0006223360999085916,1,1
estate,0.0003720238095238095,5.2574953720277815,0.0019559134568555734,1,1
estimate,0.00018507599580712788,4.564348191467836,0.000844751286746373,2,2
estonia,0.0008680555555555555,5.2574953720277815,0.004563798065996338,1,1
europe,0.0015993250573478291,3.060270794691562,0.004894367764219969,11,9
european,0.0018214936247723133,3.871201010907891,0.0070513679615808586,4,4
eurovision,0.0005787037037037037,5.2574953720277815,0.0030425320439975588,2,1
evacuation,0.00016801075268817203,5.2574953720277815,0.0008833157547089686,2,1
evening,9.46969696969697e-05,5.2574953720277815,0.0004978688799268733,1,1
event,0.00016040827607991786,4.564348191467836,0.0007321592248218465,2,2
eventual,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
everyday,7.038288288288288e-05,5.2574953720277815,0.0003700376810267301,1,1
exaggerated,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
example,0.00036881977671451355,4.564348191467836,0.0016834218808244612,2,2
exceed,0.00043402777777777775,5.2574953720277815,0.002281899032998169,1,1
exchange,0.003356669372294372,3.648057459593681,0.012245322742988122,6,5
executive,0.00013706140350877192,5.2574953720277815,0.0007205996946310008,2,1
exercise,0.0005208333333333333,5.2574953720277815,0.002738278839597803,1,1
exist,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
exit,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
expand,0.00038410886742756806,4.564348191467836,0.0017532066143697792,2,2
expect,0.0008612386629753115,3.871201010907891,0.0033340279827429866,5,4
expectation,0.0003353973168214654,4.564348191467836,0.0015308701364572205,2,2
expense,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
expensive,0.0006613756613756613,4.564348191467836,0.0030187488038808438,2,2
experience,0.0017733134920634918,4.564348191467836,0.008094020230405511,2,2
expert,0.00030637254901960784,5.2574953720277815,0.0016107522585869429,1,1
explain,0.0012192668442668443,4.1588830833596715,0.00507078825272271,4,3
explode,0.0003720238095238095,5.2574953720277815,0.0019559134568555734,1,1
exploit,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
exposure,0.00010416666666666667,5.2574953720277815,0.0005476557679195606,1,1
express,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
extent,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
extortion,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
extra,0.00038470643939393943,4.564348191467836,0.001755934140893758,2,2
extreme,0.00036708817025981206,4.564348191467836,0.0016755182260346103,2,2
eye,0.0001716272477633094,4.564348191467836,0.0007833665179350635,2,2
face,0.0019292683260820024,3.311585222972468,0.006388936479801988,9,7
facility,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
factory,0.0004305444087747458,4.564348191467836,0.0019651545935376,2,2
failure,0.001700196244253621,3.871201010907891,0.006581801419496418,5,4
fall,0.001652879026110158,3.648057459593681,0.0060297976610071006,8,5
fallout,8.680555555555556e-05,5.2574953720277815,0.00045637980659963385,1,1
family,0.00040443497474747475,4.1588830833596715,0.0016819977747962688,5,3
fan,0.0003255208333333333,5.2574953720277815,0.0017114242747486266,1,1
fanboy,7.335680751173709e-05,5.2574953720277815,0.00038567307599969054,1,1
far,0.00033264340626848015,4.564348191467836,0.001518300329805238,2,2
faraway,5.425347222222222e-05,5.2574953720277815,0.0002852373791247711,1,1
fare,8.267195767195767e-05,5.2574953720277815,0.0004346474348567941,1,1
farmer,0.0013485863095238093,4.1588830833596715,0.005608612789129021,3,3
fashion,0.00034722222222222224,5.2574953720277815,0.0018255192263985354,1,1
fast,0.0007798573975044562,4.564348191467836,0.003559540701902278,2,2
fatal,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
fate,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
fault,0.00027412280701754384,5.2574953720277815,0.0014411993892620015,1,1
favour,0.0001849507400494243,4.1588830833596715,0.0007691885040464028,3,3
favourite,0.00030637254901960784,5.2574953720277815,0.0016107522585869429,1,1
fear,0.001213127741893611,3.311585222972468,0.0040173759036328405,7,7
february,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
federal,0.00022644927536231884,5.2574953720277815,0.0011905560172164361,1,1
federation,0.0007628367003367003,4.564348191467836,0.00348185231356711,2,2
fee,0.0001595449500554939,4.564348191467836,0.0007282187042436198,2,2
feel,0.0006635514572817172,3.311585222972468,0.0021974072006159815,7,7
feeling,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
fend,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
fernande,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
few,8.267195767195767e-05,5.2574953720277815,0.0004346474348567941,1,1
ffiri,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
fiber,0.0010416666666666667,5.2574953720277815,0.005476557679195606,1,1
fibre,5.852059925093633e-05,5.2574953720277815,0.0003076717797300902,1,1
field,9.46969696969697e-05,5.2574953720277815,0.0004978688799268733,1,1
fifa,0.000815193198005698,4.1588830833596715,0.003390293200855768,4,3
fight,0.000854199571449879,3.871201010907891,0.003306778244513859,5,4
fightback,0.0003720238095238095,5.2574953720277815,0.0019559134568555734,1,1
figure,0.00027412280701754384,5.2574953720277815,0.0014411993892620015,1,1
film,0.001244407943995208,3.871201010907891,0.00481735329077606,6,4
filmmaker,0.00034722222222222224,5.2574953720277815,0.0018255192263985354,1,1
filter,0.0008012820512820514,5.2574953720277815,0.004212736676304313,2,1
fin,0.0003720238095238095,5.2574953720277815,0.0019559134568555734,1,1
final,0.00030048076923076925,5.2574953720277815,0.001579776253614117,3,1
finance,0.00015318627450980392,5.2574953720277815,0.0008053761292934714,2,1
financial,0.00047588284273944914,3.871201010907891,0.0018422381418866764,4,4
find,0.001184839466089466,3.648057459593681,0.004322362452688671,5,5
fine,0.0012297453703703704,4.564348191467836,0.005612986057215944,2,2
fiona,0.0008012820512820514,5.2574953720277815,0.004212736676304313,2,1
firm,0.0013247001654259716,3.648057459593681,0.004832582320207199,6,5
fishing,0.0003255208333333333,5.2574953720277815,0.0017114242747486266,1,1
fitness,0.0005787037037037037,5.2574953720277815,0.0030425320439975588,2,1
fix,0.00011837121212121212,5.2574953720277815,0.0006223360999085916,1,1
flat,0.00030637254901960784,5.2574953720277815,0.0016107522585869429,1,1
flick,5.425347222222222e-05,5.2574953720277815,0.0002852373791247711,1,1
flight,0.0025056577979965075,3.871201010907891,0.00969990500059332,6,4
floor,7.335680751173709e-05,5.2574953720277815,0.00038567307599969054,1,1
flore,0.0003255208333333333,5.2574953720277815,0.0017114242747486266,1,1
flow,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
fly,0.00012254901960784314,5.2574953720277815,0.0006443009034347772,2,1
focus,0.00013577874331550802,4.564348191467836,0.0006197414614919146,2,2
fold,5.425347222222222e-05,5.2574953720277815,0.0002852373791247711,1,1
follow,0.00036092836257309936,4.564348191467836,0.0016474027189599734,2,2
follower,5.723443223443224e-05,5.2574953720277815,0.0003009097625931652,1,1
fool,0.0003255208333333333,5.2574953720277815,0.0017114242747486266,1,1
footage,0.00018601190476190475,5.2574953720277815,0.0009779567284277867,2,1
footasylum,9.300595238095238e-05,5.2574953720277815,0.0004889783642138934,1,1
football,0.000570054599436393,4.1588830833596715,0.0023707904301873885,3,3
foothold,5.600358422939069e-05,5.2574953720277815,0.0002944385849029896,1,1
fop,0.0005787037037037037,5.2574953720277815,0.0030425320439975588,1,1
force,0.0005787037037037037,5.2574953720277815,0.0030425320439975588,1,1
forcibly,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
forgive,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
form,0.00043402777777777775,5.2574953720277815,0.002281899032998169,1,1
formation,0.0004734848484848485,5.2574953720277815,0.0024893443996343665,1,1
formula,0.000248015873015873,5.2574953720277815,0.0013039423045703821,1,1
forward,7.038288288288288e-05,5.2574953720277815,0.0003700376810267301,1,1
fossil,0.00013354700854700853,5.2574953720277815,0.000702122779384052,1,1
foundation,8.538251366120219e-05,5.2574953720277815,0.0004488981704258693,1,1
founder,0.0004464285714285714,4.564348191467836,0.0020376554426195697,3,2
fourth,7.335680751173709e-05,5.2574953720277815,0.00038567307599969054,1,1
fpv,0.0010416666666666667,5.2574953720277815,0.005476557679195606,1,1
fragile,0.0003720238095238095,5.2574953720277815,0.0019559134568555734,1,1
fragmented,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
franchise,0.0013563368055555557,4.564348191467836,0.006190793445458763,2,2
fraudster,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
free,0.00026431501341244405,4.1588830833596715,0.0010992552379589981,3,3
freedland,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
frequent,7.77363184079602e-05,5.2574953720277815,0.00040869833426832876,1,1
fresh,5.425347222222222e-05,5.2574953720277815,0.0002852373791247711,1,1
friday,0.0002528651499832714,3.871201010907891,0.000978891824238616,4,4
frightening,0.00011837121212121212,5.2574953720277815,0.0006223360999085916,1,1
frontier,0.00016801075268817203,5.2574953720277815,0.0008833157547089686,2,1
frontline,5.852059925093633e-05,5.2574953720277815,0.0003076717797300902,1,1
fruit,0.0008680555555555555,5.2574953720277815,0.004563798065996338,1,1
fuel,0.0032903973414080486,2.954910279033736,0.00972282892623192,13,10
fund,0.0006992368012104854,3.871201010907891,0.0027068862117100314,5,4
furnace,0.00010016025641025642,5.2574953720277815,0.0005265920845380391,1,1
furrow,3.720238095238095e-05,5.2574953720277815,0.00019559134568555733,1,1
furrowed,7.44047619047619e-05,5.2574953720277815,0.00039118269137111466,2,1
fuselage,5.852059925093633e-05,5.2574953720277815,0.0003076717797300902,1,1
fusion,0.0003720238095238095,5.2574953720277815,0.0019559134568555734,1,1
future,0.0015642851236373015,3.311585222972468,0.005180263499952948,7,7
gain,0.0009915020526225957,3.871201010907891,0.003838303748429842,4,4
gala,0.000496031746031746,5.2574953720277815,0.0026078846091407643,2,1
gas,0.0018763547030927234,3.871201010907891,0.007263746223434326,5,4
gasfield,7.77363184079602e-05,5.2574953720277815,0.00040869833426832876,1,1
gather,8.400537634408601e-05,5.2574953720277815,0.0004416578773544843,1,1
gem,0.00030637254901960784,5.2574953720277815,0.0016107522585869429,1,1
general,0.0006091992111728954,3.871201010907891,0.0023583326021368025,8,4
generate,0.00038404882154882155,4.564348191467836,0.0017529325440717174,2,2
generation,0.0008680555555555555,5.2574953720277815,0.004563798065996338,1,1
george,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
geranium,0.0006510416666666666,5.2574953720277815,0.0034228485494972533,1,1
germany,0.0008680555555555555,5.2574953720277815,0.004563798065996338,1,1
get,0.00018173462566844922,4.1588830833596715,0.0007558130603532158,3,3
giant,0.0012087687639158226,3.871201010907891,0.004679386860824814,5,4
girl,7.659313725490196e-05,5.2574953720277815,0.0004026880646467357,1,1
give,0.0009985848171284492,3.871201010907891,0.003865722553544924,7,4
glass,0.00013706140350877192,5.2574953720277815,0.0007205996946310008,2,1
global,0.0006678270299292477,3.871201010907891,0.002585292673373718,5,4
globalism,5.600358422939069e-05,5.2574953720277815,0.0002944385849029896,1,1
globally,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
good,0.0011053733819599793,2.954910279033736,0.003266279168523827,11,10
gordon,0.00015318627450980392,5.2574953720277815,0.0008053761292934714,2,1
govern,0.00010016025641025642,5.2574953720277815,0.0005265920845380391,1,1
governance,0.00017076502732240437,5.2574953720277815,0.0008977963408517386,2,1
government,0.002464541405690076,3.060270794691562,0.007542164086141428,10,9
grade,0.00027412280701754384,5.2574953720277815,0.0014411993892620015,1,1
grain,0.0013020833333333333,4.564348191467836,0.005943161707640411,2,2
great,9.827044025157232e-05,5.2574953720277815,0.000516656384829774,1,1
greece,0.00027412280701754384,5.2574953720277815,0.0014411993892620015,1,1
greed,7.335680751173709e-05,5.2574953720277815,0.00038567307599969054,1,1
green,0.0020461309523809525,4.1588830833596715,0.008509619404195756,4,3
griffin,0.00026041666666666666,5.2574953720277815,0.0013691394197989015,1,1
group,0.0003182225902512788,4.1588830833596715,0.0013234505473389397,4,3
grow,0.001433421729347477,4.1588830833596715,0.005961433381503387,3,3
growth,0.0007059093291404612,4.1588830833596715,0.0029357943673480385,5,3
guarantee,0.00028935185185185184,5.2574953720277815,0.0015212660219987794,1,1
guardian,0.0003507550064599483,4.564348191467836,0.0016009679793837542,4,2
guide,0.00034787245110278815,4.564348191467836,0.0015878109930524942,2,2
guild,0.00017076502732240437,5.2574953720277815,0.0008977963408517386,2,1
gulf,0.0004970916429249762,4.564348191467836,0.002268899341378391,2,2
guy,0.00027412280701754384,5.2574953720277815,0.0014411993892620015,1,1
habit,0.00012761731511731514,4.564348191467836,0.0005824898614556983,2,2
hack,0.00011837121212121212,5.2574953720277815,0.0006223360999085916,1,1
haggle,0.00026041666666666666,5.2574953720277815,0.0013691394197989015,1,1
hair,0.0008012820512820514,5.2574953720277815,0.004212736676304313,2,1
half,0.0009095032532532532,4.1588830833596715,0.003782517694215542,3,3
halifax,0.00026041666666666666,5.2574953720277815,0.0013691394197989015,3,1
hall,5.600358422939069e-05,5.2574953720277815,0.0002944385849029896,1,1
halt,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
halve,0.00017361111111111112,5.2574953720277815,0.0009127596131992677,2,1
hand,0.0008577576391596179,3.871201010907891,0.003320552239828679,4,4
hang,6.127450980392157e-05,5.2574953720277815,0.0003221504517173886,1,1
hantavirus,0.0008040577342047929,4.1588830833596715,0.0033439821088288206,4,3
happen,0.0003846299686975699,3.871201010907891,0.0014889799236475032,5,4
hard,0.0009761072261072261,3.871201010907891,0.003778707280460791,4,4
